phase,path,suffix,size,modified
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/000725.csv,.csv,5024,2026-06-23 21:38:36
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/603501.csv,.csv,7493,2026-06-23 21:38:47
05_Day2_新增维度与失败尝试,mvp_cn/src/fundamental_expectation_factor_tests.py,.py,28250,2026-06-23 21:41:00
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_panel_with_expectations.csv,.csv,974602,2026-06-23 21:41:10
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/research_report_source_coverage.csv,.csv,519,2026-06-23 21:41:10
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_ic_full_sample_diagnostic.csv,.csv,3202,2026-06-23 21:41:15
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2021.csv,.csv,3849,2026-06-23 21:41:17
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2021.csv,.csv,3823,2026-06-23 21:41:20
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2021.csv,.csv,4853,2026-06-23 21:41:23
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2021.csv,.csv,4821,2026-06-23 21:41:26
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2022.csv,.csv,3892,2026-06-23 21:41:29
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2022.csv,.csv,3866,2026-06-23 21:41:31
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2022.csv,.csv,4891,2026-06-23 21:41:35
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2022.csv,.csv,4859,2026-06-23 21:41:38
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2023.csv,.csv,3913,2026-06-23 21:41:42
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2023.csv,.csv,3887,2026-06-23 21:41:45
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2023.csv,.csv,4914,2026-06-23 21:41:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2023.csv,.csv,4882,2026-06-23 21:41:52
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2024.csv,.csv,3837,2026-06-23 21:41:56
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2024.csv,.csv,3811,2026-06-23 21:41:59
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2024.csv,.csv,4850,2026-06-23 21:42:04
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2024.csv,.csv,4818,2026-06-23 21:42:08
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2025.csv,.csv,3943,2026-06-23 21:42:12
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2025.csv,.csv,3917,2026-06-23 21:42:15
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2025.csv,.csv,5009,2026-06-23 21:42:20
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2025.csv,.csv,4977,2026-06-23 21:42:25
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_equal_2026.csv,.csv,3883,2026-06-23 21:42:29
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_ridge_2026.csv,.csv,3857,2026-06-23 21:42:33
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_equal_2026.csv,.csv,5003,2026-06-23 21:42:38
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/factor_screen_screened_pv_expect_ridge_2026.csv,.csv,4971,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/figures/scheme_summary_sharpe.png,.png,45322,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/figures/wall2023_equity_compare.png,.png,112776,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/scheme_metrics.csv,.csv,12442,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/scheme_returns.csv,.csv,574475,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/scheme_summary.csv,.csv,1214,2026-06-23 21:42:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/fundamental_expectation_factor_tests/selected_factors_by_wall.csv,.csv,18632,2026-06-23 21:42:43
10_其他可审计文件,mvp_cn/src/algorithm_comparison_tests.py,.py,18207,2026-06-23 22:04:32
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2021.csv,.csv,2497,2026-06-23 22:04:42
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2022.csv,.csv,2589,2026-06-23 22:07:25
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2023.csv,.csv,2579,2026-06-23 22:09:44
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2024.csv,.csv,2531,2026-06-23 22:11:38
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2025.csv,.csv,2601,2026-06-23 22:13:04
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/factor_screen_2026.csv,.csv,2549,2026-06-23 22:14:01
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/algorithm_metrics.csv,.csv,24969,2026-06-23 22:14:20
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/algorithm_returns.csv,.csv,851244,2026-06-23 22:14:20
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/algorithm_summary.csv,.csv,2122,2026-06-23 22:14:20
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/figures/algorithm_summary_sharpe.png,.png,55598,2026-06-23 22:14:20
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/figures/wall2023_algorithm_equity.png,.png,226060,2026-06-23 22:14:20
10_其他可审计文件,mvp_cn/outputs/algorithm_comparison_tests/selected_factors_by_wall.csv,.csv,1463,2026-06-23 22:14:20
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/README.md,.md,1236,2026-06-23 22:38:45
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/00_MASTER_TIMELINE.md,.md,6748,2026-06-23 22:39:28
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/04_METHODOLOGY.md,.md,2655,2026-06-23 22:39:43
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/05_FINAL_RESULTS.md,.md,2977,2026-06-23 22:39:59
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/03_FILE_MANIFEST.md,.md,5700,2026-06-23 22:40:21
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/01_DAY1_2026-06-22.md,.md,741,2026-06-23 22:41:00
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/package.json,.json,42,2026-06-24 09:21:55
08_课堂交付,quant-research-platform/projects/final_delivery_builder.py,.py,68907,2026-06-24 09:31:46
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/final_robustness_dedup.csv,.csv,18359,2026-06-24 09:31:55
06_Day2_稳健性与最终收束,quant-research-platform/projects/final-classroom-delivery/assets/figures/multi_wall_sharpe_heatmap_final.png,.png,61807,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/equal_weight_surprise.png,.png,62085,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/final_90_robustness_summary.png,.png,95220,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/regime_and_ml_role.png,.png,55040,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/research_roadmap_final.png,.png,66249,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/three_less_is_more_rules.png,.png,124816,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/training_window_schematic.png,.png,61393,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/workflow_audit_map.png,.png,68625,2026-06-24 09:31:56
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/etf_timeline_corr.png,.png,90858,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/cleanup_backlog.md,.md,667,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/delivery_manifest.md,.md,994,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/index.qmd,.qmd,13196,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/pptx_slides.json,.json,7060,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/slides.qmd,.qmd,8083,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/speaker_notes.md,.md,7639,2026-06-24 09:31:57
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/final_classroom_delivery.pptx,.pptx,4628891,2026-06-24 09:32:29
08_课堂交付,quant-research-platform/projects/deep_revision_builder.py,.py,16216,2026-06-24 11:55:20
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/deep_benchmark_metrics.csv,.csv,406,2026-06-24 11:57:49
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/deep_final_vs_benchmarks.png,.png,440557,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/deep_halfyear_wall_sensitivity.png,.png,252600,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/deep_market_regime_comparison.png,.png,148457,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/deep_chapter_evidence_map.csv,.csv,2423,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/deep_halfyear_wall_sensitivity.csv,.csv,5273,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/deep_market_regime_metrics.csv,.csv,1516,2026-06-24 11:57:50
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/deep_revision_evidence_map.md,.md,5239,2026-06-24 11:57:50
10_其他可审计文件,quant-research-platform/projects/timeline_inventory_builder.py,.py,11983,2026-06-24 11:59:09
