date,sh510150,sh510170,sh510230,sz159929,sz159930,sh512330
2013-04-22,0.8224944099575299,0.6980859267775138,1.061024138772375,,,
2013-04-23,0.800413509672354,0.6803899990597573,1.0220790953913654,,,
2013-04-24,0.8121171378982549,0.6908631096808097,1.0398651277031337,,,
2013-04-25,0.812741367058372,0.6829180194847123,1.0318920787357893,,,
2013-04-26,0.7990870953730067,0.6771397485867947,1.0300521443587098,,,
2013-05-02,0.7965122808861466,0.6648609336915663,1.0340386688423822,,,
2013-05-03,0.8169936593478339,0.6681112272159146,1.0564244199632626,,,
2013-05-06,0.8309600456132576,0.6803899990597573,1.0683838762806928,,,
2013-05-07,0.8332227455200593,0.6825568614093228,1.058571010069855,,,
2013-05-08,0.840400973932357,0.6850848387828921,1.059490977258395,,,
2013-05-09,0.8390745596330098,0.6843625656834988,1.0518245840205638,,,
2013-05-10,0.8413763247284498,0.6807511571351468,1.0579576986108288,,,
2013-05-13,0.8397377958490441,0.6800288840357536,1.05335786266813,,,
2013-05-14,0.8277220530430847,0.668833500315308,1.0374118818670277,,,
2013-05-15,0.8338859817360936,0.6670277960411319,1.0444649636458323,,,
2013-05-16,0.8426637319718799,0.6720837507882704,1.0671572533626397,,,
2013-05-17,0.8504661314115735,0.6872517011324577,1.0772770095701634,,,
2013-05-20,0.8482034315047718,0.691585382780203,1.0919963674532127,,,
2013-05-21,0.8511293676276076,0.6930299720303752,1.0800369111357826,,,
2013-05-22,0.8543673601977807,0.6933910870543789,1.0877031872400271,,,
2013-05-23,0.8511293676276076,0.679667725960364,1.0662372861741,,,
2013-05-24,0.856981181740558,0.6825568614093227,1.0696104991987458,,,
2013-05-27,0.861194525106824,0.6843625656834986,1.068077337684766,,,
2013-05-28,0.8689969245465176,0.6944745182291615,1.0987426763689176,,,
2013-05-29,0.8774626183349664,0.6933910870543788,1.094449613289319,,,
2013-05-30,0.8745366822121305,0.6919465408555923,1.0892364658875937,,,
2013-05-31,0.8650957538930312,0.6840014506594949,1.0803434497317093,,,
2013-06-03,0.8650957538930312,0.67930661093636,1.0794234825431694,,,
2013-06-04,0.8507782459916318,0.6764174754874012,1.0689973048733057,,,
2013-06-05,0.8504661314115732,0.6753340443126183,1.0579576986108286,,,
2013-06-06,0.8429757884192169,0.6717226357642663,1.043851769320392,,,
2013-06-07,0.8316232818292917,0.6598049789444275,1.0315854230062758,,,
2013-06-13,0.8179690101439264,0.6319970986810082,1.000306655729511,,,
2013-06-14,0.8316232818292916,0.631274825581615,1.00398652448367,,,
2013-06-17,0.8345491598194061,0.6319970986810083,1.000613311459024,,,
2013-06-18,0.8368118597262078,0.627663417033263,1.0088928990222952,,,
2013-06-19,0.8368118597262078,0.6283856901326562,0.9920270681662396,,,
2013-06-20,0.8163304812645205,0.6153846021380346,0.9598283337009352,,,
2013-06-21,0.8124292524783131,0.5980498324956677,0.9628948909960676,,,
2013-06-24,0.7747044299923905,0.5655471125091135,0.8908310873944209,,,
